src_origin_id,dst_origin_id,edge_type
95362245,59931370,1
72201572,77321038,0
49322560,82051728,3
71304391,51024710,1
55811820,94867126,2
11415711,14489118,0
79242099,83260554,0
61260775,24763263,0
38804264,58313145,2
83288209,83383643,4
44335814,33747135,3
47577807,18491106,4
70771007,36939955,5
16434318,38362203,3
16207213,35960627,1
50987283,10638601,2
5094437,26877641,1
62272231,32986781,5
55743246,78221493,5
10932084,2122815,3
12651396,30157383,1
44965299,89188494,2
72689900,58316486,4
48051065,42783434,1
45944366,98484780,4
90222740,96932440,2
87526478,30149684,0
56709216,71304391,5
56021427,36778760,1
73980189,54424814,4
84416013,7940673,1
39794651,40721785,4
66669340,11941846,2
50707133,80438248,1
86342058,5284453,1
51977774,34862159,1
3459327,98189177,5
41184872,56021427,5
86864896,83169610,4
21635404,52118190,1
36720166,58176601,2
96371570,68245633,4
62416107,10697562,4
68528226,44382541,5
58176601,1804769,0
42231369,2712318,1
78522656,44558544,5
34447047,49819246,1
77863604,2996109,1
26914101,20005602,4
26255328,68676115,1
79242099,52451126,4
17496087,58155029,2
29044076,58155029,4
84711266,12952157,0
63117917,20230309,5
99640625,80221730,0
62519249,10669005,3
96877238,89722927,2
65433592,62115978,5
93014269,71622881,0
95168784,82205007,5
77052093,61885171,5
62416107,86342058,2
8120820,1957344,3
90803846,64586191,3
12028460,14722826,1
49135223,49841441,1
29674295,75481694,3
36413607,49059804,5
87355553,98496126,0
24046999,27008796,4
33747135,56298511,3
16434318,46890235,4
50987283,90440016,0
58032277,66694777,5
76835440,20230309,3
44558544,2996109,0
14776143,74412144,1
62966789,65630506,5
12651396,47805856,3
4249308,91532142,1
82051728,54966505,1
69638543,99452107,4
92564608,96689382,2
81606214,38448853,3
12932460,99002727,1
50707133,82205007,1
49159121,38657688,2
93284445,5178354,0
63481832,29388081,4
27897572,1796408,5
52118190,91299650,4
50301001,59075094,0
29110403,77756657,0
23319944,75720205,4
94627612,49587792,4
3327035,42722619,4
2274258,56395477,4
50301001,42077860,4
79564481,72888285,1
60481294,36416673,2
52451126,68320828,1
32331556,76835440,1
96585196,82787131,4
47320776,53911919,5
93646850,19208829,4
40111311,80921484,0
69711230,20786328,1
43221466,93640916,3
84939070,58176601,5
54237624,65555504,0
75919659,56145221,5
91573024,96348410,5
48822882,58985501,2
60226764,10440956,1
15183179,30938831,0
62416107,64436135,4
1076806,65630506,1
26729144,51573998,3
10932084,7940673,3
16448739,28708294,0
44382541,45944366,5
83864688,29653903,0
18491106,15973646,4
8855175,45484100,3
56395477,71258874,3
50779938,20230309,3
68320828,28298312,5
68942466,32785159,2
68295108,54642661,0
72145844,5694473,2
68676115,75919659,1
75182365,18491106,1
78948225,66632743,5
6356917,49059804,0
40247309,72003118,4
78948225,56932773,2
86699453,81091385,1
30505086,32347218,5
31861531,98484780,0
62519249,98450014,1
54731336,67162304,4
82070785,18725113,1
66934837,65030190,2
18972930,44326929,2
20019350,15264661,3
61168239,54237624,5
57593046,18749374,5
48822882,65555504,3
60647703,80221730,5
3981186,5880758,2
93014269,47805856,3
31228989,17687584,2
12651396,68245633,3
91532142,63192423,5
28882537,93868648,2
8334354,24236671,0
35852332,8682289,5
28336299,28882537,3
7133482,3187806,3
22615788,26729144,0
83267934,36416673,4
84320039,26585030,4
78916755,85350515,4
68295108,12028460,4
17226068,83260554,1
72552815,43905762,0
41969666,87321947,1
83485190,61460582,2
93873128,65433592,3
32889148,30168671,1
99984451,58316486,4
83288209,14359601,3
77052093,87560735,4
42231365,93646850,0
62017977,56613159,1
8226770,77275848,4
20691229,49215528,4
70855219,84598553,4
80455379,77275848,3
83768918,4043214,0
90704448,51428509,4
7778436,36348124,3
65582773,55743246,2
58519493,44326929,4
68886572,27997766,4
28891126,78895035,1
30324773,90440016,3
36720166,48688196,2
4654643,98450014,3
62650848,55991848,0
80438248,47241063,0
37461538,96878561,4
90701466,94864427,5
58823943,76586924,4
28708294,9536284,3
5694473,2565121,3
51697995,91756859,3
50560775,57873880,0
17944166,79483933,5
6815580,66632684,0
79390312,11226735,2
26914101,77750594,2
59358895,83169610,0
79483933,10296901,4
36514086,14186362,2
20019350,32838327,2
30938831,51976280,1
45680429,15023576,4
44396368,66632743,5
42231369,4923201,3
22685140,53911919,3
93868648,16838052,0
54068207,96689382,2
65030190,2402225,2
41969666,61247546,5
16768915,88801515,0
17496087,33848776,3
61065067,87355553,5
49587792,55386508,3
71751655,82051728,1
37860752,85190615,2
27997766,79242099,4
36711623,66099733,2
76602949,47023310,0
76586924,5656821,0
17890565,40111311,2
86699453,98450842,1
18508282,91899040,1
18327243,30255613,0
57087452,55991848,4
34873668,33931990,2
77756657,17890565,4
23319944,62232737,1
80600630,75919659,0
2122815,7979347,4
27840801,95247461,5
13793363,94867126,5
5656821,91226623,0
32889148,46014764,5
56613159,72552815,2
94398257,28891126,0
57122814,49059804,1
80304835,29674295,0
59792418,14597483,0
7317559,77052093,0
93284445,1804769,2
79390312,39568798,0
56932773,93940925,2
33473030,7391595,0
77548590,26568069,5
24847897,36413607,3
66873273,85452402,0
3531271,29465404,1
95175718,10309049,5
77275848,66632743,0
62979102,63117917,0
17517438,24236671,0
80134473,75096862,2
47023310,23319944,1
14493455,76602949,4
19581877,42806216,4
83798729,20005602,1
30867005,23095311,0
5880758,51697995,2
18327243,59792418,3
27727650,46267719,1
81347992,83267934,0
7391595,29465404,4
28237418,58032277,2
14279641,48450404,5
12069488,88380533,3
38745853,70524512,2
57911977,35960627,5
55386508,30207964,2
67435329,40123311,1
38266828,8255706,4
67973560,21363711,4
46840802,20786328,2
44969603,56298511,2
74518687,67009141,5
47934421,31433411,1
49215528,45575301,4
17337074,82070785,5
5694473,99045400,1
56021427,64329803,1
27865673,62767829,0
58313145,93099157,1
61465596,34521014,0
56500809,98450014,2
10799757,92572596,3
81091385,99640625,4
49322560,62680924,5
95351760,79830097,5
32889148,43725988,1
85399399,34313252,3
5015485,73707545,3
96348410,39568798,1
87973174,36882954,0
46890235,30149684,3
3981186,1291867,1
4923201,84711266,5
2997496,97979266,1
76266002,14186362,5
65539387,58414935,0
50423343,44969603,0
4634277,85196390,1
84437985,31412477,0
26568069,99785037,5
71564157,6356917,4
51888626,76514927,0
88380533,7979347,2
82677825,45484100,1
39923474,47547033,0
27909594,54642661,1
34750393,23439745,1
44558544,3872231,2
17687584,23214711,5
43905762,19584170,1
45048726,90803846,1
99640625,78739582,0
49215528,99984451,0
29381022,80422807,1
79559821,58823943,3
33829149,64814119,5
69273852,73415669,1
96316619,35430963,5
34862159,76986188,1
48572474,50987283,0
36348124,65369382,0
55051837,60226764,3
15264661,3459327,4
20786328,65215366,3
5094437,28336299,1
49135223,78622715,5
4093804,85196390,0
26255328,23095311,5
83260554,27997766,1
3531271,83749461,5
85196390,11761512,5
49215528,47320776,4
55728588,36720166,1
80536538,94627612,5
4562985,23319944,3
15272085,47241063,4
30255613,86699453,1
59863204,90762994,1
3654497,68942466,0
6815580,55561308,0
58519493,98267514,2
62979102,62313511,0
25671112,71751655,5
26568069,25785668,4
23439745,21363711,5
64993804,45950106,3
27982545,2997496,2
33931990,22650844,4
36882954,60584753,5
55743246,54237624,5
77177964,46840802,1
98450014,58985501,0
84416013,36348124,3
83571008,52582875,4
72700422,28751123,4
22177621,86205110,4
82310849,71914041,2
21742096,52029429,4
62115978,49339018,0
42748237,62519249,5
69273852,83379635,5
58823943,8334354,2
67162304,18457885,5
79564481,8334354,3
43558183,98450014,4
44077203,41184872,4
86864896,54961898,5
24847897,26585030,5
7940673,84437985,0
28298312,52628152,5
30375856,17687584,5
3791723,69711230,3
47723751,83864688,2
86699453,12028460,1
55811820,89585994,3
29465404,52451126,4
36514086,38745853,3
17774945,65030190,2
85585709,79830097,4
70771007,98339244,4
34210503,65570292,0
56395477,7816940,0
83288209,67162304,5
83379635,31294662,4
83379635,73486837,5
44647873,59358895,2
65539387,76423290,2
40247309,79771027,2
11423942,52913290,5
35852332,87888340,5
37160638,38448853,2
91517541,66228077,0
65687923,79830097,5
64329803,29109785,3
96877238,15580390,4
18470473,62767829,2
92058533,64586191,0
7601133,86931229,3
17687584,16768915,5
55404005,84218799,1
62519249,58180549,1
42004634,12375761,2
47577807,55711502,2
25733402,55728588,2
52451126,17337074,3
19760176,19235679,4
96348410,64479862,2
20019350,25754744,3
28085521,37460950,2
30179201,91858509,5
58180549,48458965,2
83485190,53913439,3
80438248,82070785,4
61247546,33129059,2
75190723,37234460,3
11935584,98496126,3
80221730,79830097,2
47805856,42077860,0
24145916,47130048,3
61065067,10296901,0
23439745,99002727,2
98516365,64979475,4
62573132,51977774,1
82936433,6678957,0
71655000,19760176,5
51287183,64329803,5
36413607,93296587,3
24010100,38804264,5
42838760,37160638,0
83267934,45358004,5
70524512,43558183,4
65433592,34447047,5
92564608,9805659,5
2058885,37234460,2
62680924,24324371,2
29549664,53741341,2
2565121,30505086,1
75423019,42783434,0
23095311,93014269,5
2853282,76986188,5
7013194,26942284,3
27169851,89585994,0
4923201,30324773,0
40314607,97997255,1
22615788,46890235,1
99472823,86699453,2
29109785,30938831,4
2257967,90440016,1
62966789,56298511,1
2274258,32347218,5
93940925,75096862,2
65369382,35430963,5
12375761,30951634,1
77750594,31861531,2
74518687,75423019,2
30375856,26852892,5
39690660,79828964,1
39690660,55728588,0
55404005,7979347,0
90684771,93099157,3
30168671,17337074,3
17120557,67609539,2
36939955,58176601,1
12221428,64329803,0
44647873,57087452,3
17774945,96585196,3
65433592,86112842,4
97472775,3065651,2
12028460,98267514,2
21742096,27169851,5
78221493,47147496,5
91610902,95247461,4
30168671,70855219,4
77736526,86342058,0
52628152,95175718,0
17687584,32785159,5
29110403,72700422,1
83558474,58951273,3
3327035,98450842,0
46267719,62858801,1
66934837,96878561,4
15578836,88741593,2
11423942,3531271,4
6608061,49135223,1
2402225,3187806,2
73415669,91801972,2
42077860,96877238,0
78940178,75793687,3
20230309,90762994,5
29653903,55930667,4
93219141,17970594,4
27897572,26877641,3
10822241,62232737,4
96932440,7601133,1
35852332,56932773,5
45358004,14776143,2
46267719,65582773,0
62519249,83485190,4
15264661,99324287,4
94537532,43661986,0
37273305,44262399,3
12651396,52582875,4
71751655,23214711,4
78413931,69273852,0
80438248,37234460,5
80304835,98339244,0
61212969,47147496,5
2402225,98189177,5
5178354,9536284,2
15183179,78562346,5
15272085,7391595,2
90492844,44077203,3
35391164,42590647,4
6201928,29381022,1
41834084,18161028,3
42004549,60226764,1
30168671,72003118,5
42892472,76125443,2
87888340,35852332,2
56973057,47130048,5
98450014,74412144,5
37460950,77321038,3
19584170,43661986,5
3058588,24324371,1
85585709,55386508,5
85196390,84218799,1
28183051,68886572,1
2402225,54961898,3
92058533,29541773,2
58176601,72145844,5
40247309,34313252,4
11423942,97487491,5
10440956,30207964,2
17256350,76131124,3
66765332,80600630,3
31733193,26568069,5
34447047,65630506,0
83288209,98189177,4
16107610,36416673,0
85196390,11226735,4
74412144,70771007,0
10669005,75423019,4
93099157,13425268,3
29381022,91801972,3
99810256,21742096,2
81332487,44326929,2
18508282,95175718,0
4634277,15074364,0
11423942,38448853,3
24145916,90492844,3
34313252,46267719,2
31294662,58316486,5
94170935,57794766,3
65914000,67162304,0
16838052,29306939,2
21363711,23095311,3
49841441,7778436,1
17970594,7940673,5
18161028,77436730,1
60211268,94398257,4
98450842,61430358,5
15183179,5015485,4
17687584,29653903,2
83571008,2402225,5
33848776,15584802,2
57873880,56701536,0
58067253,55076502,0
18812447,67399732,5
15580390,33942011,3
36416673,58414935,5
46704517,46722099,3
15898422,2274258,1
66099733,58951273,4
46373459,94864427,5
6815580,14893179,4
53911919,99002727,5
38362203,10296901,4
2712318,49059804,5
91226623,73187093,2
27169851,59492776,5
15287134,41834084,4
36348124,10440956,1
78562346,61958107,1
66583438,77548590,2
64993804,80455379,2
70524512,88549753,5
78895035,78522656,1
20168133,52451126,0
80536538,83749461,0
86205110,18170488,5
62115978,71564157,4
40417597,18470473,1
13425268,40033834,4
27997766,75919659,3
87355553,5572633,5
4634277,67025723,5
51976280,55076502,2
89585994,32838327,3
47320776,16323771,3
42231365,94170935,1
94000455,47202188,0
66632743,3187806,0
91573024,55883576,4
75648917,27997766,5
63117917,77052093,3
21742096,67810617,2
5568148,50560775,2
47147496,19029162,3
10838698,62232737,4
46014764,83485190,1
83169610,96689382,5
46418553,79242099,4
42991308,27897572,0
96162211,56021427,4
46267719,84416013,3
81758915,14489118,0
62858801,46418553,4
71622881,57087452,0
26877641,1887748,4
65582773,83267934,2
55991848,56395477,3
58424890,78221493,4
48292069,96371570,2
10309049,57176621,4
60494009,19314948,1
99472823,61340927,3
72888285,61958107,3
18972930,56395477,3
53831760,10669005,5
58414935,83889885,0
29110403,61516380,5
13425268,20691229,2
81512426,75423019,0
84437985,5656821,0
17970594,5071981,5
47257257,17256350,4
8816050,83806370,4
86629714,93368543,4
7778436,70840601,3
40247309,98450014,5
77756657,54131509,1
17337074,4562985,5
44396368,49587792,2
47257257,36882954,1
42892472,87888340,2
28882537,83864688,5
73873117,98484780,0
97140311,56701536,2
29541773,47320776,0
78413931,14893179,4
77436730,96916009,3
20230309,16922964,5
78768599,44965299,0
46373459,80422807,4
83547553,33517270,1
91573024,77630927,2
99574398,34862159,4
56967818,66099733,3
10932084,15023576,3
78768599,78562346,5
33517270,62519249,1
13280405,17337074,5
26914101,77548590,3
9805659,60647703,0
29110403,79559821,1
26729144,85196390,2
81780015,60162687,4
1796408,15584802,0
24145916,19190465,3
73873117,78895035,5
67162304,44077203,1
68676115,35852332,3
63117917,40247309,3
17254264,14186362,2
13290591,55561308,5
30168671,45048726,4
16768915,33890429,3
49374432,16838052,1
91517541,86205110,5
75481694,95175718,2
68510850,52895620,1
95175718,54327245,1
3187806,64436135,3
50591062,14528610,5
42231365,13415575,3
19237518,89565900,2
90803846,14776143,2
65582773,26568069,4
35075232,80991537,5
10296901,83889885,1
34313252,2257967,2
43725988,50412499,0
91899040,60766670,5
98484780,38266828,1
20019350,46418553,2
55141782,82936433,3
44143753,74094009,1
21461834,73185745,4
56967818,49715501,3
44965299,90132645,2
17254264,43841395,4
58999653,56967818,3
16448739,14493455,3
85350515,12028460,1
46418553,85190615,2
13035801,30255613,4
93219141,91573024,4
36882954,98516365,2
19568576,28298312,3
58999653,68320828,0
83558474,72689900,1
90132645,80991537,1
6269697,2565121,1
80438248,58180549,2
37160638,80473651,2
34873668,64069484,5
97487491,57828040,4
92720901,5015485,0
58313145,68295108,3
93868648,75648917,1
83367715,1957344,5
79242099,73299029,3
10669005,2122815,1
32785159,41834084,5
11941846,90222740,3
39794651,47934421,1
55288450,80473651,4
5694473,62519249,3
14604174,63481832,4
36413607,38657688,2
48688196,86699453,4
75648917,72552815,3
83547553,3053728,2
32347218,62966789,2
40721785,26942284,1
3678146,16838052,1
94537532,85190615,5
1796408,90492844,3
15675730,63232971,5
66632684,12028460,5
2274258,28237418,4
45443657,36939955,3
37860752,94867126,1
44969603,4472352,5
73873117,22177621,5
1957344,19568576,1
66632743,74595577,3
83547553,10638601,3
34862159,13035801,1
5071981,56967818,3
24145916,83722260,1
34862159,18812447,2
66694777,65412305,2
27909594,45048726,2
42783434,56973057,5
24046999,75793687,4
35852332,96348410,4
12226263,32986781,0
80134473,55051837,1
11423942,99472823,5
59358895,24324371,0
16107610,28708294,1
24513235,45944366,5
66482243,52118190,4
90492844,2257967,0
71304391,99324287,2
85196390,60481294,4
63247299,17517438,3
51428509,38804264,5
81508752,17687584,4
76423290,93411904,4
82923106,91919535,1
47954391,86931229,1
72145844,44085917,2
17944166,31228989,3
56973057,29674295,5
90684771,70840601,5
17774945,42783434,3
42892472,91226623,0
93873128,2997496,1
63791786,90704448,3
25785668,55814795,0
79828964,96932440,1
95247461,87526478,1
36197324,81181126,1
25608298,62979102,3
84711266,19029162,0
33473030,73980189,0
29381022,96348410,1
27840801,4744755,3
93646850,58067253,1
25733402,65433592,3
42077860,12523574,4
6201928,62871650,2
83260554,77863604,1
15580390,55814795,2
34750393,7601133,4
83547553,65369382,0
34521014,18508282,2
64329803,70524512,5
89325344,11415711,2
14489118,86157598,4
51697995,54327245,2
55811820,42806216,0
52415231,4923201,4
68510850,5656821,5
86157598,82677825,1
40721785,95351760,5
11226735,89565900,0
62871650,5071981,2
93873128,59358895,0
55561308,54327245,1
92515641,33717534,4
50707133,93873128,5
39017517,99288844,5
26255328,96878561,3
63481832,43860082,0
99045400,30179201,3
47147496,40033834,1
10150297,3654497,1
52895620,91801972,0
80455379,65531791,1
24324371,3442471,2
40719046,27897572,1
95175718,14722826,3
57122814,62313511,0
99785037,89339950,3
54642661,95175718,5
19581877,45950106,2
47954391,77436730,4
25811340,94764184,4
69273852,76602949,5
67025723,45469648,4
31597987,33931990,4
33717534,78948225,0
25733402,72383338,2
17687584,29674295,2
44969603,10822241,3
76125443,44262399,2
58316486,93219141,4
49339018,41969666,1
56500809,92572596,1
18327243,49322560,3
17970594,25754744,1
77736526,42838760,3
65433592,83383643,2
87526478,47202188,4
50784580,82310849,2
97997255,45358004,2
49587792,1393508,3
66765332,58176601,1
26061568,70208801,2
77756657,25811340,3
39923474,14893179,0
86864896,51428509,4
56395477,60763683,5
91801972,19232758,0
14776143,30157383,5
13218527,47023310,4
88764247,93411904,2
16448739,45944366,5
73415669,46014764,1
23214711,10697562,2
54131509,50987283,3
88380533,18170488,3
2565121,59492776,3
47298557,49060976,3
75793687,20863464,0
65570292,46684346,4
91517541,45358004,1
10669005,42590647,0
92515641,67025723,1
99984451,94864427,4
95523584,84320039,4
56709216,11423942,2
19192029,44020287,0
73364764,84878014,3
40314607,43221466,1
81492107,46014764,2
15023576,93640916,0
93219141,5284453,2
29653903,83889885,2
35975465,36778760,2
84437985,56021427,3
18669877,91801972,1
47241063,17944166,5
20005602,81091385,3
25785668,12523574,4
87973174,34997044,3
28751123,77490236,3
80134473,62966789,1
15074364,73299029,0
68562456,33129059,0
93219141,39001507,4
75190723,16434318,2
17890565,99288844,5
10638601,16580909,3
27997766,79564481,0
30505086,79564481,1
39001507,59358895,5
65433592,65412305,3
82642047,86669681,0
44969603,44335814,1
80600630,28183051,4
55051837,51977774,5
81347992,57911977,2
46722099,26729144,1
43036231,22850883,2
93284445,11935584,1
44969603,49841441,3
30324773,60211268,5
60478215,59792418,5
27727650,90440016,3
6269697,97984602,2
60211268,31733193,2
35430963,87526478,4
30157383,34521014,3
25811340,73422070,2
55048310,42004634,5
77863604,7596840,0
34997044,45575301,5
96348410,44077203,4
37234460,76266002,4
17375410,82936433,2
34210503,63481832,2
45484100,54966505,3
46890235,16580909,0
2122815,14279641,1
13290591,15973646,1
7317559,77863604,5
73422070,40788093,4
97997255,45680429,1
90723088,70855219,4
75648917,68295108,0
76266002,96348410,0
86931229,88380533,1
49059804,43036231,3
67609539,59358895,5
5015485,18161028,3
14186362,81508752,4
60494009,80422807,5
24250972,73486837,1
92572596,67589365,1
73299029,30951634,3
76069253,1393508,3
48458965,73187093,0
21363711,88549753,1
52451126,50423343,3
54731336,59792418,0
14489118,10838698,0
2712318,83806370,3
79828964,7317559,1
64329803,75190723,3
5694473,93873128,5
86669681,5388747,1
31733193,65914000,4
16323771,31597987,3
91532142,49339018,0
51338291,11415711,0
85350515,14186362,0
96878561,65687923,5
66669340,27840801,4
49017388,60478215,0
43905762,11423942,0
26255328,42231369,0
60766670,19314948,4
20863464,26255328,2
43860082,96689382,0
4093804,16922964,3
77052093,41834084,3
11935584,48822882,4
14359601,76986188,4
49402718,53913439,1
68226701,63192423,4
30207964,49059804,1
89722927,56701536,5
71304391,15183179,5
84416013,73486837,0
62858801,12784688,4
76131124,59492776,0
45484100,25785668,2
89172824,4654643,2
60584753,71258874,3
84165555,83260554,3
71564157,34750393,1
20230309,44262399,4
99785037,49402718,4
46267719,56395477,4
27169851,76069253,1
40788093,58933773,1
32195622,65030190,1
91013420,10799757,5
37460950,18457885,5
12069488,57122814,2
49215528,13128935,4
33890429,33717534,0
75481694,80455379,2
30179201,70524512,4
75648917,56145221,1
34521014,13415575,2
31294662,15584802,5
61340927,71258874,0
6608061,12952157,1
92572596,54642661,5
16434318,71655000,0
64814119,98484780,0
37776583,40111311,4
55991848,77548590,5
50784580,1887748,3
85585709,50784580,3
93940925,80600630,5
1887748,63192423,2
47723751,20786328,4
73364764,15580390,0
44326929,75096862,0
17015272,56973057,5
25671112,28918808,3
52582875,42991308,4
30207964,59075094,4
32331556,76642175,0
55991848,13290591,3
84598553,80600630,4
66873273,25978924,3
46339401,50301001,2
91610902,13415575,0
17890565,8334354,0
5388747,26942284,0
46890235,50412499,3
2122815,81181126,4
15578836,32986781,5
44020287,30206100,1
93368543,18725113,0
47130048,55814795,4
93219141,19760176,0
58985501,30207964,4
99351701,29381022,0
88764247,4744755,4
24250972,19235679,1
91299650,99785037,1
94627612,86669681,4
72888285,14893179,5
2853282,72552815,3
22615788,53741341,4
79559821,78948225,4
2565121,10932084,3
98496126,7816940,0
96585196,67810617,1
49819246,47130048,0
20019350,43661986,4
25671112,12028460,4
21079868,91801972,4
14359601,71447024,1
12651396,38745853,2
20019350,89565900,4
86931229,27982545,3
5572633,21742096,2
61885171,54642661,1
66228077,11935584,4
52029429,29674295,4
49374432,16207213,1
14604174,13290591,1
99002727,49841441,0
36514086,98547267,2
61279292,56967818,0
94398257,99351701,4
13290591,3327035,5
52451126,66632743,0
17687584,26942284,0
58155029,24847897,3
70840601,67162304,3
99002727,7778436,4
43036231,67973560,5
58823943,14776143,0
95168784,64069484,1
49339018,24010100,3
77275848,4562985,2
5178354,84939070,4
95175718,41184872,2
70855219,58951273,4
3872231,30255613,5
14493455,47130048,3
99045400,58067253,5
55561308,17375410,3
33129059,65030190,3
45358004,90291578,3
12069488,72201572,5
86205110,54424814,2
86788925,4093804,1
5568148,32838327,4
61260775,64436135,3
62017977,60647703,5
97472775,30149684,2
2058885,79830097,0
86157598,71304391,4
63791786,49374432,4
32331556,67399732,0
30505086,37860752,4
99351701,34750393,0
80921484,91801972,5
76113830,3065651,1
28298312,16838052,0
49322560,76602949,4
40247309,52913290,0
55386508,80921484,4
90704448,12226263,5
99574398,19208829,1
34313252,61885171,5
15898422,46684346,3
74094009,21363711,3
83383643,10838698,5
93940925,79483933,3
40314607,83383643,2
51024710,81780015,2
30207964,93099157,0
82205007,81498507,3
95168784,99002727,0
92515641,83722260,5
14359601,97472775,1
82923106,78948225,1
87560735,68562456,5
73299029,66669340,5
13742569,68528226,5
42748237,36939955,5
55141782,22615788,1
46418553,5694473,2
6269697,30505086,5
89585994,13128935,5
23214711,90684771,5
91013420,96162211,0
55728588,52029429,3
27573800,66228077,2
49841441,96371570,2
38266828,19208829,2
55991848,83379635,0
93646093,60494009,0
67025723,16838052,2
66304298,17120557,3
68886572,55728588,1
95175718,58985501,3
42748237,2514303,5
48822882,50987283,5
59358895,58424890,4
61212969,35897074,1
24847897,28751123,4
49060976,77490236,2
4249308,83485190,4
47934421,1887748,4
83367715,62573132,5
28751123,49322560,4
30149684,16434318,0
21038160,27840801,5
65531791,83260554,2
97472775,70771007,5
11941846,61168239,1
55811820,30951634,0
13290591,56701536,2
80304835,15287134,4
80991537,35900077,0
13035801,95351760,1
15287134,47241063,2
62767829,10822241,4
69638543,83379635,1
68320828,56329333,5
26399400,78413931,1
40417597,49215528,1
81780015,10663945,0
86699453,10697562,0
94867126,55991848,0
81091385,67025723,3
12784688,47577807,0
58951273,86342058,0
87526478,24010100,1
90440016,17774945,4
95175718,75720205,1
30324773,63965314,5
8226770,49841441,0
35391164,92622155,4
28891126,65914000,0
62017977,44085917,0
91858509,16107610,5
72442273,43905762,3
47723751,27008796,2
77750594,29109785,4
68226701,72689900,0
71564157,62767829,4
94170935,33829149,1
1804769,19568576,4
70855219,15264661,1
81758915,71655000,5
21341128,13280405,4
83260554,89325344,2
65630506,68510850,5
52895620,22685140,5
2514303,20230309,3
43905762,28237418,3
91013420,55256252,1
80473651,12221428,4
81512426,40721785,5
14776143,62017977,2
84598553,90089775,0
55743246,54961898,4
47320776,19235679,2
80455379,54131509,0
91858509,45575301,2
27909594,10799757,5
98496126,63117917,2
83889885,88380533,5
51287183,76602949,4
50423343,42590647,2
98484780,80422807,5
54372141,95362245,2
29168827,48450404,1
46890235,77177964,0
31818252,38657688,5
87526478,71258874,4
47934421,28751123,0
4472352,18170488,3
78562346,42231365,0
89172824,14776143,4
82070785,30157383,5
83558474,35960627,0
46722099,66669340,0
42231369,60162687,5
29044076,30149684,0
49841441,72201572,4
51888626,19584170,0
55076502,28183051,1
55288450,83798729,1
11941846,50784580,2
26585030,41969666,2
26568069,55076502,3
76131124,21461834,3
28551108,9536284,2
36514086,44396368,1
72201572,79483933,5
14893179,44262399,4
79483933,32889148,2
80438248,67589365,1
61885171,16107610,5
23287326,62858801,2
75182365,91858509,5
87526478,29110403,4
38448853,31861531,5
78413931,90684771,5
61465596,12784688,4
68886572,30324773,2
66632743,75919659,2
55386508,78221493,5
98339244,94864427,5
30324773,78895035,4
58823943,19235679,4
28336299,17687584,4
7391595,19314948,3
25608298,78562346,1
66482243,43841395,0
84416013,13128935,4
9247531,97487491,1
81091385,43036231,5
42722619,62871650,2
62979102,67589365,2
11941846,35975465,4
52913290,66632684,0
66679054,14359601,1
4654643,74412144,0
68886572,89172824,0
33747135,42701979,0
55930667,77630927,2
80134473,15074364,5
77574123,25671112,1
64069484,42231369,5
4093804,59863204,1
97979266,85350515,4
95175718,50560775,4
65412305,20230309,2
38030200,96878561,4
90704448,6356917,2
2274258,36778760,1
44143753,38362203,3
83379635,10669005,2
63481832,73299029,0
63481832,58999653,0
13415575,93646093,1
45358004,13128935,4
96162211,15272085,1
15898422,77574123,4
26568069,2122815,1
32331556,12932460,5
27840801,80991537,3
31861531,63965314,2
53913439,25733402,2
15973646,65215366,4
43841395,14279641,2
89585994,7816940,4
26957315,69273852,2
91919535,28891126,0
21742096,33829149,5
1291867,63232971,4
55811820,8816050,3
70855219,81606214,5
32889148,14359601,0
95362245,64329803,5
99810256,83169610,1
24324371,10838698,3
93940925,49841441,5
28891126,32051222,4
31861531,55811820,1
29541773,59757609,1
3654497,56219735,2
26852892,2257967,1
17496087,30206100,5
40721785,37460950,2
31733193,10932084,0
47723751,68226701,4
28336299,66694777,5
24145916,90723088,1
16768915,44965299,4
6201928,30157383,4
42590647,33931990,5
82787131,67009141,1
31733193,3053728,5
18470473,62313511,5
78522656,58176601,2
33825812,88380533,0
79828964,18161028,1
4249308,15973646,4
99472823,23214711,5
92572596,18457885,2
56021427,93219141,0
42892472,59209299,3
45469648,49059804,2
43860082,30168671,0
97472775,42806216,5
66228077,78739582,1
46713421,50591062,4
94250327,34276120,3
44143753,66482243,5
99045400,90440016,5
83267934,49060976,4
32889148,72550375,3
52628152,26399400,5
49841441,15287134,4
96162211,12556823,3
61465596,68942466,5
24010100,53911919,1
41834084,46014764,5
5880758,25608298,3
24046999,71258874,0
1276415,19568576,2
67435329,77630927,0
3327035,32889148,2
83260554,62966789,0
45680429,96877238,0
5694473,75481694,1
83558474,81091385,3
84320039,39690660,0
74412144,64069484,4
83260554,93792974,3
31294662,42231365,1
60481294,79390312,5
85452402,40314607,1
65030190,29109785,3
46418553,85350515,1
42892472,95351760,2
83768918,56709216,3
40719046,6201928,1
23319944,40247309,1
96877238,92515641,3
58424890,66304298,0
49060976,28918808,2
34447047,26255328,2
59075094,85791733,2
61460582,46267719,3
99472823,62115978,1
77630927,33942011,4
84218799,7979347,4
77321038,70855219,0
6678957,38804264,0
49587792,16323771,3
42479889,91573024,3
78916755,20863464,1
16323771,40247309,4
61279292,51888626,0
43036231,26061568,2
26585030,81508752,5
44396368,81780015,3
44262399,81758915,5
5568148,27008796,4
3678146,36720166,0
