,graph_id,id,node_label_0,node_label_1
1255,00,01255,0,1
1256,00,01256,1,0
1257,00,01257,1,0
1258,00,01258,0,0
1259,00,01259,0,1
1260,00,01260,1,0
1261,00,01261,0,1
1262,00,01262,1,1
1263,00,01263,0,1
1264,00,01264,0,1
1265,00,01265,1,0
1266,00,01266,1,0
1267,00,01267,0,0
1268,00,01268,1,0
1269,00,01269,0,1
1270,00,01270,1,1
1271,00,01271,1,1
1272,00,01272,0,0
1273,00,01273,0,1
1274,00,01274,0,0
1275,00,01275,1,1
1276,00,01276,0,1
1277,00,01277,1,1
1278,00,01278,0,0
1279,00,01279,0,0
1280,00,01280,0,1
1281,00,01281,1,1
1282,00,01282,1,0
1283,00,01283,1,1
1284,00,01284,0,1
1285,00,01285,1,0
1286,00,01286,1,1
1287,00,01287,1,1
1288,00,01288,0,0
1289,00,01289,0,0
1290,00,01290,0,0
1291,00,01291,0,0
1292,00,01292,0,0
1293,00,01293,0,0
1294,00,01294,1,0
1295,00,01295,1,1
1296,00,01296,1,0
1297,00,01297,1,0
1298,00,01298,1,1
1299,00,01299,1,1
1300,00,01300,1,0
1301,00,01301,1,1
1302,00,01302,0,1
1303,00,01303,1,1
1304,00,01304,1,0
1305,00,01305,1,1
1306,00,01306,0,0
1307,00,01307,0,0
1308,00,01308,1,0
1309,00,01309,0,1
1310,00,01310,0,0
1311,00,01311,0,0
1312,00,01312,0,1
1313,00,01313,1,0
1314,00,01314,1,0
1315,00,01315,1,0
1316,00,01316,0,0
1317,00,01317,1,0
1318,00,01318,1,1
1319,00,01319,1,0
1320,00,01320,1,0
1321,00,01321,1,0
1322,00,01322,0,0
1323,00,01323,0,1
1324,00,01324,1,0
1325,00,01325,0,0
1326,00,01326,1,1
1327,00,01327,0,0
1328,00,01328,0,1
1329,00,01329,1,0
1330,00,01330,1,0
1331,00,01331,1,0
1332,00,01332,1,0
1333,00,01333,1,1
1334,00,01334,1,0
1335,00,01335,1,1
1336,00,01336,1,0
1337,00,01337,0,1
1338,00,01338,0,1
1339,00,01339,0,0
1340,00,01340,1,0
1341,00,01341,0,1
1342,00,01342,1,1
1343,00,01343,0,1
1344,00,01344,1,1
1345,00,01345,0,1
1346,00,01346,1,0
1347,00,01347,1,1
1348,00,01348,1,1
1349,00,01349,1,0
1350,00,01350,0,1
1351,00,01351,0,0
1352,00,01352,1,0
1353,00,01353,0,0
1354,00,01354,0,0
1355,00,01355,1,1
1356,00,01356,1,1
1357,00,01357,0,0
1358,00,01358,0,1
1359,00,01359,1,1
1360,00,01360,0,1
1361,00,01361,1,0
1362,00,01362,1,1
1363,00,01363,1,0
1364,00,01364,1,1
1365,00,01365,1,1
1366,00,01366,0,1
1367,00,01367,0,1
1368,00,01368,0,0
1369,00,01369,0,0
1370,00,01370,1,0
1371,00,01371,1,1
1372,00,01372,0,0
1373,00,01373,0,0
1374,00,01374,0,1
1375,00,01375,0,0
1376,00,01376,0,0
1377,00,01377,0,1
1378,00,01378,0,0
1379,00,01379,0,0
1380,00,01380,0,0
1381,00,01381,0,0
1382,00,01382,1,0
1383,00,01383,0,0
1384,00,01384,0,1
1385,00,01385,1,1
1386,00,01386,1,1
1387,00,01387,0,0
1388,00,01388,1,0
1389,00,01389,1,1
1390,00,01390,0,1
1391,00,01391,1,1
1392,00,01392,0,0
1393,00,01393,1,1
1394,00,01394,0,0
1395,00,01395,1,0
1396,00,01396,1,0
1397,00,01397,0,1
1398,00,01398,1,0
1399,00,01399,1,0
1400,00,01400,1,1
1401,00,01401,1,0
1402,00,01402,0,1
1403,00,01403,0,0
1404,00,01404,0,0
1405,00,01405,1,1
1406,00,01406,1,0
1407,00,01407,1,1
1408,00,01408,1,1
1409,00,01409,0,0
1410,00,01410,0,0
1411,00,01411,1,1
1412,00,01412,0,0
1413,00,01413,1,0
1414,00,01414,1,0
1415,00,01415,1,1
1416,00,01416,1,1
1417,00,01417,0,0
1418,00,01418,1,1
1419,00,01419,1,1
1420,00,01420,1,0
1421,00,01421,1,1
1422,00,01422,1,0
1423,00,01423,1,1
1424,00,01424,0,1
1425,00,01425,1,0
1426,00,01426,0,1
1427,00,01427,1,0
1428,00,01428,1,1
1429,00,01429,0,0
1430,00,01430,0,0
1431,00,01431,0,0
1432,00,01432,0,0
1433,00,01433,0,0
1434,00,01434,0,0
1435,00,01435,0,0
1436,00,01436,0,0
1437,00,01437,0,1
1438,00,01438,1,0
1439,00,01439,0,1
1440,00,01440,0,1
1441,00,01441,0,0
1442,00,01442,1,0
1443,00,01443,1,0
1444,00,01444,1,1
1445,00,01445,1,1
1446,00,01446,1,1
1447,00,01447,0,0
1448,00,01448,1,1
1449,00,01449,1,1
1450,00,01450,0,1
1451,00,01451,1,0
1452,00,01452,1,0
1453,00,01453,0,1
1454,00,01454,0,1
1455,00,01455,1,1
1456,00,01456,0,1
1457,00,01457,1,1
1458,00,01458,1,0
1459,00,01459,1,0
1460,00,01460,0,1
1461,00,01461,1,1
1462,00,01462,0,1
1463,00,01463,0,1
1464,00,01464,1,0
1465,00,01465,1,0
1466,00,01466,1,0
1467,00,01467,0,1
1468,00,01468,0,1
1469,00,01469,1,0
1470,00,01470,0,1
1471,00,01471,0,1
1472,00,01472,0,0
1473,00,01473,1,0
1474,00,01474,1,1
1475,00,01475,1,1
1476,00,01476,1,1
1477,00,01477,0,0
1478,00,01478,0,1
1479,00,01479,1,0
1480,00,01480,0,0
1481,00,01481,0,1
1482,00,01482,1,1
1483,00,01483,0,0
1484,00,01484,0,1
1485,00,01485,1,0
1486,00,01486,0,0
1487,00,01487,1,1
1488,00,01488,1,0
1489,00,01489,1,0
1490,00,01490,1,1
1491,00,01491,0,1
1492,00,01492,0,0
1493,00,01493,0,1
1494,00,01494,0,1
1495,00,01495,0,1
1496,00,01496,0,0
1497,00,01497,0,0
1498,00,01498,0,1
1499,00,01499,1,1
1500,00,01500,1,0
1501,00,01501,0,0
1502,00,01502,1,0
1503,00,01503,0,1
1504,00,01504,0,1
1505,00,01505,1,0
1506,00,01506,1,1
1507,00,01507,0,1
1508,00,01508,0,0
1509,00,01509,0,0
1510,00,01510,0,1
1511,00,01511,1,1
1512,00,01512,0,1
1513,00,01513,0,1
1514,00,01514,1,0
1515,00,01515,1,1
1516,00,01516,0,1
1517,00,01517,0,0
1518,00,01518,0,0
1519,00,01519,1,0
1520,00,01520,0,0
1521,00,01521,0,1
1522,00,01522,1,1
1523,00,01523,1,0
1524,00,01524,1,0
1525,00,01525,1,0
1526,00,01526,0,0
1527,00,01527,1,0
1528,00,01528,1,1
1529,00,01529,0,1
1530,00,01530,0,1
1531,00,01531,1,0
1532,00,01532,1,1
1533,00,01533,1,0
1534,00,01534,1,1
1535,00,01535,1,0
1536,00,01536,0,1
1537,00,01537,1,1
1538,00,01538,0,0
1539,00,01539,0,0
1540,00,01540,1,1
1541,00,01541,1,1
1542,00,01542,0,1
1543,00,01543,0,1
1544,00,01544,1,0
1545,00,01545,1,0
1546,00,01546,1,0
1547,00,01547,1,1
1548,00,01548,1,1
1549,00,01549,0,0
1550,00,01550,1,0
1551,00,01551,1,0
1552,00,01552,1,1
1553,00,01553,0,0
1554,00,01554,1,1
1555,00,01555,1,1
1556,00,01556,0,0
1557,00,01557,1,0
1558,00,01558,0,1
1559,00,01559,1,0
1560,00,01560,1,0
1561,00,01561,1,0
1562,00,01562,0,0
1563,00,01563,0,1
1564,00,01564,1,0
1565,00,01565,0,1
1566,00,01566,1,1
1567,00,01567,0,1
1568,00,01568,0,0
1569,00,01569,0,0
1570,00,01570,1,1
1571,00,01571,1,0
1572,00,01572,1,0
1573,00,01573,1,1
1574,00,01574,1,0
1575,00,01575,0,0
1576,00,01576,1,0
1577,00,01577,0,1
1578,00,01578,0,1
1579,00,01579,1,0
1580,00,01580,0,1
1581,00,01581,1,1
1582,00,01582,0,1
1583,00,01583,0,1
1584,00,01584,1,1
1585,00,01585,1,0
1586,00,01586,1,1
1587,00,01587,0,0
1588,00,01588,0,0
1589,00,01589,1,0
1590,00,01590,1,1
1591,00,01591,0,1
1592,00,01592,1,0
1593,00,01593,1,1
1594,00,01594,1,0
1595,00,01595,0,0
1596,00,01596,1,1
1597,00,01597,0,0
1598,00,01598,1,0
1599,00,01599,1,1
1600,00,01600,0,0
1601,00,01601,1,0
1602,00,01602,1,0
1603,00,01603,1,1
1604,00,01604,0,0
1605,00,01605,0,0
1606,00,01606,1,1
1607,00,01607,1,1
1608,00,01608,1,0
1609,00,01609,0,0
1610,00,01610,1,1
1611,00,01611,1,0
1612,00,01612,0,1
1613,00,01613,1,1
1614,00,01614,1,1
1615,00,01615,0,0
1616,00,01616,1,1
1617,00,01617,0,0
1618,00,01618,0,0
1619,00,01619,0,1
1620,00,01620,0,0
1621,00,01621,1,0
1622,00,01622,0,0
1623,00,01623,0,1
1624,00,01624,1,0
1625,00,01625,0,0
1626,00,01626,0,1
1627,00,01627,1,1
1628,00,01628,0,1
1629,00,01629,0,0
1630,00,01630,0,1
1631,00,01631,1,0
1632,00,01632,0,0
1633,00,01633,0,0
1634,00,01634,0,0
1635,00,01635,0,0
1636,00,01636,1,0
1637,00,01637,1,1
1638,00,01638,0,1
1639,00,01639,1,1
1640,00,01640,0,0
1641,00,01641,0,1
1642,00,01642,1,1
1643,00,01643,0,1
1644,00,01644,1,0
1645,00,01645,0,1
1646,00,01646,0,1
1647,00,01647,1,1
1648,00,01648,0,0
1649,00,01649,0,1
1650,00,01650,1,1
1651,00,01651,1,1
1652,00,01652,0,1
1653,00,01653,1,0
1654,00,01654,0,1
1655,00,01655,1,0
1656,00,01656,1,1
1657,00,01657,1,0
1658,00,01658,0,0
1659,00,01659,0,1
1660,00,01660,0,0
1661,00,01661,0,1
1662,00,01662,0,0
1663,00,01663,1,0
1664,00,01664,0,1
1665,00,01665,1,1
1666,00,01666,0,0
1667,00,01667,0,1
1668,00,01668,1,1
1669,00,01669,0,1
1670,00,01670,0,0
1671,00,01671,1,0
1672,00,01672,1,1
1673,00,01673,0,1
1674,00,01674,1,1
1675,00,01675,1,1
1676,00,01676,0,1
1677,00,01677,0,0
1678,00,01678,0,1
1679,00,01679,1,0
1680,00,01680,0,0
1681,00,01681,0,1
1682,00,01682,1,0
1683,00,01683,0,1
1684,00,01684,1,0
1685,00,01685,1,0
1686,00,01686,1,0
1687,00,01687,1,0
1688,00,01688,0,1
1689,00,01689,0,0
1690,00,01690,1,1
1691,00,01691,0,0
1692,00,01692,0,1
1693,00,01693,1,0
1694,00,01694,1,1
1695,00,01695,1,1
1696,00,01696,1,0
1697,00,01697,0,0
1698,00,01698,1,1
1699,00,01699,0,0
1700,00,01700,1,1
1701,00,01701,1,1
1702,00,01702,1,0
1703,00,01703,1,0
1704,00,01704,1,1
1705,00,01705,1,1
1706,00,01706,0,0
1707,00,01707,0,1
1708,00,01708,1,0
1709,00,01709,1,1
1710,00,01710,1,0
1711,00,01711,1,0
1712,00,01712,1,0
1713,00,01713,1,1
1714,00,01714,1,0
1715,00,01715,0,0
1716,00,01716,1,0
1717,00,01717,0,1
1718,00,01718,0,1
1719,00,01719,1,0
1720,00,01720,1,1
1721,00,01721,1,1
1722,00,01722,1,1
1723,00,01723,0,0
1724,00,01724,1,0
1725,00,01725,1,0
1726,00,01726,0,1
1727,00,01727,0,1
1728,00,01728,1,0
1729,00,01729,1,1
1730,00,01730,0,0
1731,00,01731,0,1
1732,00,01732,1,0
1733,00,01733,0,0
1734,00,01734,0,0
1735,00,01735,0,1
1736,00,01736,1,0
1737,00,01737,1,0
1738,00,01738,0,0
1739,00,01739,0,1
1740,00,01740,1,0
1741,00,01741,1,1
1742,00,01742,1,1
1743,00,01743,1,0
1744,00,01744,0,0
1745,00,01745,0,0
1746,00,01746,1,1
1747,00,01747,0,0
1748,00,01748,0,0
1749,00,01749,1,0
1750,00,01750,1,0
1751,00,01751,0,1
1752,00,01752,1,1
1753,00,01753,0,0
1754,00,01754,1,1
1755,00,01755,0,0
1756,00,01756,0,1
1757,00,01757,1,1
1758,00,01758,0,1
1759,00,01759,0,1
1760,00,01760,0,0
1761,00,01761,0,1
1762,00,01762,1,0
1763,00,01763,0,1
1764,00,01764,0,1
1765,00,01765,0,1
1766,00,01766,1,0
1767,00,01767,0,0
1768,00,01768,0,1
1769,00,01769,0,0
1770,00,01770,0,1
1771,00,01771,0,1
1772,00,01772,1,1
1773,00,01773,0,0
1774,00,01774,0,1
1775,00,01775,0,0
1776,00,01776,1,0
1777,00,01777,0,0
1778,00,01778,0,1
1779,00,01779,1,0
1780,00,01780,0,0
1781,00,01781,1,0
1782,00,01782,1,1
1783,00,01783,0,1
1784,00,01784,0,0
1785,00,01785,1,1
1786,00,01786,1,0
1787,00,01787,0,1
1788,00,01788,1,0
1789,00,01789,1,0
1790,00,01790,1,1
1791,00,01791,0,1
1792,00,01792,1,0
1793,00,01793,0,1
1794,00,01794,0,0
1795,00,01795,0,1
1796,00,01796,0,1
1797,00,01797,0,0
1798,00,01798,0,1
1799,00,01799,1,0
1800,00,01800,0,0
1801,00,01801,0,0
1802,00,01802,1,0
1803,00,01803,0,1
1804,00,01804,0,1
1805,00,01805,0,0
1806,00,01806,1,1
1807,00,01807,0,0
1808,00,01808,0,0
1809,00,01809,0,0
1810,00,01810,0,1
1811,00,01811,0,1
1812,00,01812,1,1
1813,00,01813,0,1
1814,00,01814,1,0
1815,00,01815,0,0
1816,00,01816,1,0
1817,00,01817,0,0
1818,00,01818,1,1
1819,00,01819,0,0
1820,00,01820,1,1
1821,00,01821,0,0
1822,00,01822,0,1
1823,00,01823,1,1
1824,00,01824,0,0
1825,00,01825,1,1
1826,00,01826,1,1
1827,00,01827,1,0
1828,00,01828,0,0
1829,00,01829,1,1
1830,00,01830,0,0
1831,00,01831,0,1
1832,00,01832,1,0
1833,00,01833,1,0
1834,00,01834,0,1
1835,00,01835,0,1
1836,00,01836,1,0
1837,00,01837,0,1
1838,00,01838,1,0
1839,00,01839,1,1
1840,00,01840,1,0
1841,00,01841,0,0
1842,00,01842,1,0
1843,00,01843,0,0
1844,00,01844,0,1
1845,00,01845,1,0
1846,00,01846,0,0
1847,00,01847,0,1
1848,00,01848,0,0
1849,00,01849,1,0
1850,00,01850,1,0
1851,00,01851,0,0
1852,00,01852,1,1
1853,00,01853,0,1
1854,00,01854,0,1
1855,00,01855,0,0
1856,00,01856,0,1
1857,00,01857,0,0
1858,00,01858,0,0
1859,00,01859,1,1
1860,00,01860,1,0
1861,00,01861,0,0
1862,00,01862,0,1
1863,00,01863,0,1
1864,00,01864,1,0
1865,00,01865,1,1
1866,00,01866,1,0
1867,00,01867,0,1
1868,00,01868,1,1
1869,00,01869,1,0
1870,00,01870,1,1
1871,00,01871,1,1
1872,00,01872,0,0
1873,00,01873,1,1
1874,00,01874,1,0
1875,00,01875,1,1
1876,00,01876,1,0
1877,00,01877,1,1
1878,00,01878,0,1
1879,00,01879,1,0
1880,00,01880,0,1
1881,00,01881,0,1
1882,00,01882,0,0
1883,00,01883,0,1
1884,00,01884,1,0
1885,00,01885,1,1
1886,00,01886,0,0
1887,00,01887,1,0
1888,00,01888,0,1
1889,00,01889,1,1
1890,00,01890,0,1
1891,00,01891,1,0
1892,00,01892,1,1
1893,00,01893,1,0
1894,00,01894,0,1
1895,00,01895,1,0
1896,00,01896,0,1
1897,00,01897,0,0
1898,00,01898,0,1
1899,00,01899,0,0
1900,00,01900,0,0
1901,00,01901,1,0
1902,00,01902,1,0
1903,00,01903,1,1
1904,00,01904,0,1
1905,00,01905,1,0
1906,00,01906,1,0
1907,00,01907,1,0
1908,00,01908,0,0
1909,00,01909,1,0
1910,00,01910,1,0
1911,00,01911,1,0
1912,00,01912,0,0
1913,00,01913,1,1
1914,00,01914,1,1
1915,00,01915,0,1
1916,00,01916,1,0
1917,00,01917,0,0
1918,00,01918,1,0
1919,00,01919,0,1
1920,00,01920,0,1
1921,00,01921,1,1
1922,00,01922,0,1
1923,00,01923,1,1
1924,00,01924,1,0
1925,00,01925,1,1
1926,00,01926,1,1
1927,00,01927,0,0
1928,00,01928,0,1
1929,00,01929,0,1
1930,00,01930,1,0
1931,00,01931,0,0
1932,00,01932,1,0
1933,00,01933,1,0
1934,00,01934,0,1
1935,00,01935,1,1
1936,00,01936,1,1
1937,00,01937,1,1
1938,00,01938,0,1
1939,00,01939,1,1
1940,00,01940,0,1
1941,00,01941,0,1
1942,00,01942,1,0
1943,00,01943,0,0
1944,00,01944,1,0
1945,00,01945,1,1
1946,00,01946,0,1
1947,00,01947,0,1
1948,00,01948,0,1
1949,00,01949,0,0
1950,00,01950,1,0
1951,00,01951,1,1
1952,00,01952,1,1
1953,00,01953,0,1
1954,00,01954,0,1
1955,00,01955,0,1
1956,00,01956,1,0
1957,00,01957,1,1
1958,00,01958,0,1
1959,00,01959,1,0
1960,00,01960,0,1
1961,00,01961,1,1
1962,00,01962,0,1
1963,00,01963,0,1
1964,00,01964,0,1
1965,00,01965,1,0
1966,00,01966,0,0
1967,00,01967,0,0
1968,00,01968,1,1
1969,00,01969,1,1
1970,00,01970,0,1
1971,00,01971,0,1
1972,00,01972,1,0
1973,00,01973,0,0
1974,00,01974,1,1
1975,00,01975,1,0
1976,00,01976,1,1
1977,00,01977,0,1
1978,00,01978,0,0
1979,00,01979,0,0
1980,00,01980,0,1
1981,00,01981,0,0
1982,00,01982,1,0
1983,00,01983,0,1
1984,00,01984,1,1
1985,00,01985,0,0
1986,00,01986,1,1
1987,00,01987,0,1
1988,00,01988,0,0
1989,00,01989,1,0
1990,00,01990,1,1
1991,00,01991,1,0
1992,00,01992,0,0
1993,00,01993,1,0
1994,00,01994,1,0
1995,00,01995,0,1
1996,00,01996,0,0
1997,00,01997,1,1
1998,00,01998,0,0
1999,00,01999,0,0
2000,00,02000,1,1
2001,00,02001,1,0
2002,00,02002,1,1
2003,00,02003,1,1
2004,00,02004,0,1
2005,00,02005,1,1
2006,00,02006,0,0
2007,00,02007,0,1
2008,00,02008,0,0
2009,00,02009,0,0
2010,00,02010,1,1
2011,00,02011,0,1
2012,00,02012,1,0
2013,00,02013,1,1
2014,00,02014,1,1
2015,00,02015,1,0
2016,00,02016,1,0
2017,00,02017,0,1
2018,00,02018,1,1
2019,00,02019,0,1
2020,00,02020,1,1
2021,00,02021,1,0
2022,00,02022,1,1
2023,00,02023,0,0
2024,00,02024,0,0
2025,00,02025,1,0
2026,00,02026,0,0
2027,00,02027,1,0
2028,00,02028,1,1
2029,00,02029,0,0
2030,00,02030,0,1
2031,00,02031,1,1
2032,00,02032,0,0
2033,00,02033,1,1
2034,00,02034,1,0
2035,00,02035,0,0
2036,00,02036,0,0
2037,00,02037,1,1
2038,00,02038,1,0
2039,00,02039,0,1
2040,00,02040,0,0
2041,00,02041,1,1
2042,00,02042,0,1
2043,00,02043,1,0
2044,00,02044,1,0
2045,00,02045,1,1
2046,00,02046,1,0
2047,00,02047,1,0
2048,00,02048,1,0
2049,00,02049,0,1
2050,00,02050,0,0
2051,00,02051,1,0
2052,00,02052,0,0
2053,00,02053,1,0
2054,00,02054,0,0
2055,00,02055,1,1
2056,00,02056,0,0
2057,00,02057,1,0
2058,00,02058,1,0
2059,00,02059,1,0
2060,00,02060,0,1
2061,00,02061,1,0
2062,00,02062,1,1
2063,00,02063,0,1
2064,00,02064,1,1
2065,00,02065,0,0
2066,00,02066,0,0
2067,00,02067,0,1
2068,00,02068,1,1
2069,00,02069,0,0
2070,00,02070,1,1
2071,00,02071,1,0
2072,00,02072,1,1
2073,00,02073,1,0
2074,00,02074,0,1
2075,00,02075,0,1
2076,00,02076,1,0
2077,00,02077,1,0
2078,00,02078,0,0
2079,00,02079,1,1
2080,00,02080,1,1
2081,00,02081,1,0
2082,00,02082,1,0
2083,00,02083,0,0
2084,00,02084,1,0
2085,00,02085,1,1
2086,00,02086,1,0
2087,00,02087,1,1
2088,00,02088,0,1
2089,00,02089,0,0
2090,00,02090,1,1
2091,00,02091,0,0
2092,00,02092,1,1
2093,00,02093,1,1
2094,00,02094,0,1
2095,00,02095,0,0
2096,00,02096,0,1
2097,00,02097,1,0
2098,00,02098,0,1
2099,00,02099,0,1
2100,00,02100,0,0
2101,00,02101,0,0
2102,00,02102,1,1
2103,00,02103,1,1
2104,00,02104,0,1
2105,00,02105,0,1
2106,00,02106,1,0
2107,00,02107,0,0
2108,00,02108,0,1
2109,00,02109,0,0
2110,00,02110,0,1
2111,00,02111,0,1
2112,00,02112,0,0
2113,00,02113,0,1
2114,00,02114,0,0
2115,00,02115,1,0
2116,00,02116,0,0
2117,00,02117,0,0
2118,00,02118,1,0
2119,00,02119,0,0
2120,00,02120,1,0
2121,00,02121,1,0
2122,00,02122,1,1
2123,00,02123,0,0
2124,00,02124,1,1
2125,00,02125,0,1
2126,00,02126,0,1
2127,00,02127,1,0
2128,00,02128,1,1
2129,00,02129,1,1
2130,00,02130,1,0
2131,00,02131,0,0
2132,00,02132,1,0
2133,00,02133,1,0
2134,00,02134,0,1
2135,00,02135,1,0
2136,00,02136,1,0
2137,00,02137,0,1
2138,00,02138,0,1
2139,00,02139,0,1
2140,00,02140,0,1
2141,00,02141,1,1
2142,00,02142,1,0
2143,00,02143,1,1
2144,00,02144,0,0
2145,00,02145,1,1
2146,00,02146,1,1
2147,00,02147,1,0
2148,00,02148,1,1
2149,00,02149,1,1
2150,00,02150,0,0
2151,00,02151,0,1
2152,00,02152,0,0
2153,00,02153,1,1
2154,00,02154,1,0
2155,00,02155,1,1
2156,00,02156,0,0
2157,00,02157,0,1
2158,00,02158,0,0
2159,00,02159,1,1
2160,00,02160,1,1
2161,00,02161,0,0
2162,00,02162,1,0
2163,00,02163,0,1
2164,00,02164,1,0
2165,00,02165,0,0
2166,00,02166,0,1
2167,00,02167,1,1
2168,00,02168,1,1
2169,00,02169,1,0
2170,00,02170,1,1
2171,00,02171,0,0
2172,00,02172,1,0
2173,00,02173,0,0
2174,00,02174,0,1
2175,00,02175,0,0
2176,00,02176,0,1
2177,00,02177,0,1
2178,00,02178,1,0
2179,00,02179,1,0
2180,00,02180,1,1
2181,00,02181,0,0
2182,00,02182,1,1
2183,00,02183,0,1
2184,00,02184,0,0
2185,00,02185,1,1
2186,00,02186,0,0
2187,00,02187,1,0
2188,00,02188,0,1
2189,00,02189,1,0
2190,00,02190,1,1
2191,00,02191,1,0
2192,00,02192,1,0
2193,00,02193,1,0
2194,00,02194,1,0
2195,00,02195,0,1
2196,00,02196,1,1
2197,00,02197,0,1
2198,00,02198,1,1
2199,00,02199,0,0
2200,00,02200,0,0
2201,00,02201,1,0
2202,00,02202,0,0
2203,00,02203,0,1
2204,00,02204,0,1
2205,00,02205,1,1
2206,00,02206,0,1
2207,00,02207,0,0
2208,00,02208,0,0
2209,00,02209,0,0
2210,00,02210,0,1
2211,00,02211,1,1
2212,00,02212,1,1
2213,00,02213,1,1
2214,00,02214,1,0
2215,00,02215,1,0
2216,00,02216,1,0
2217,00,02217,1,1
2218,00,02218,1,0
2219,00,02219,1,0
2220,00,02220,1,1
2221,00,02221,1,0
2222,00,02222,0,1
2223,00,02223,1,1
2224,00,02224,1,1
2225,00,02225,1,0
2226,00,02226,1,1
2227,00,02227,0,0
2228,00,02228,0,1
2229,00,02229,1,0
2230,00,02230,0,0
2231,00,02231,1,0
2232,00,02232,0,0
2233,00,02233,0,1
2234,00,02234,1,0
2235,00,02235,1,1
2236,00,02236,1,0
2237,00,02237,1,1
2238,00,02238,1,1
2239,00,02239,1,1
2240,00,02240,1,0
2241,00,02241,1,1
2242,00,02242,1,0
2243,00,02243,1,1
2244,00,02244,0,0
2245,00,02245,0,1
2246,00,02246,0,0
2247,00,02247,0,0
2248,00,02248,1,0
2249,00,02249,1,0
2250,00,02250,1,1
2251,00,02251,0,1
2252,00,02252,0,1
2253,00,02253,1,1
2254,00,02254,1,0
2255,00,02255,0,0
2256,00,02256,0,0
2257,00,02257,1,0
2258,00,02258,1,0
2259,00,02259,1,0
2260,00,02260,1,1
2261,00,02261,0,1
2262,00,02262,0,0
2263,00,02263,1,0
2264,00,02264,0,0
2265,00,02265,1,1
2266,00,02266,0,0
2267,00,02267,0,0
2268,00,02268,1,0
2269,00,02269,1,1
2270,00,02270,1,0
2271,00,02271,0,1
2272,00,02272,0,0
2273,00,02273,1,1
2274,00,02274,0,0
2275,00,02275,0,0
2276,00,02276,0,1
2277,00,02277,0,1
2278,00,02278,0,1
2279,00,02279,0,1
2280,00,02280,1,1
2281,00,02281,0,1
2282,00,02282,1,0
2283,00,02283,1,0
2284,00,02284,0,1
2285,00,02285,0,0
2286,00,02286,1,0
2287,00,02287,1,1
2288,00,02288,1,0
2289,00,02289,0,1
2290,00,02290,0,1
2291,00,02291,0,1
2292,00,02292,1,0
2293,00,02293,0,0
2294,00,02294,0,0
2295,00,02295,0,1
2296,00,02296,0,1
2297,00,02297,0,1
2298,00,02298,0,1
2299,00,02299,0,1
2300,00,02300,0,1
2301,00,02301,1,0
2302,00,02302,1,0
2303,00,02303,1,0
2304,00,02304,1,0
2305,00,02305,1,0
2306,00,02306,1,0
2307,00,02307,0,0
2308,00,02308,1,1
2309,00,02309,0,0
2310,00,02310,1,0
2311,00,02311,0,1
2312,00,02312,0,1
2313,00,02313,1,1
2314,00,02314,1,1
2315,00,02315,1,0
2316,00,02316,0,1
2317,00,02317,1,1
2318,00,02318,1,1
2319,00,02319,1,1
2320,00,02320,0,1
2321,00,02321,0,1
2322,00,02322,0,0
2323,00,02323,0,1
2324,00,02324,0,1
2325,00,02325,1,1
2326,00,02326,1,1
2327,00,02327,0,1
2328,00,02328,0,1
2329,00,02329,1,0
2330,00,02330,0,0
2331,00,02331,1,0
2332,00,02332,1,0
2333,00,02333,0,1
2334,00,02334,1,0
2335,00,02335,0,1
2336,00,02336,0,0
2337,00,02337,0,1
2338,00,02338,1,1
2339,00,02339,0,1
2340,00,02340,1,1
2341,00,02341,1,1
2342,00,02342,0,1
2343,00,02343,0,1
2344,00,02344,0,1
2345,00,02345,1,0
2346,00,02346,0,1
2347,00,02347,1,1
2348,00,02348,1,1
2349,00,02349,1,0
2350,00,02350,1,1
2351,00,02351,1,0
2352,00,02352,0,1
2353,00,02353,0,0
2354,00,02354,0,0
2355,00,02355,0,0
2356,00,02356,0,1
2357,00,02357,0,1
2358,00,02358,0,1
2359,00,02359,1,1
2360,00,02360,0,0
2361,00,02361,1,0
2362,00,02362,1,0
2363,00,02363,0,1
2364,00,02364,0,0
2365,00,02365,1,1
2366,00,02366,1,1
2367,00,02367,0,0
2368,00,02368,0,1
2369,00,02369,1,0
2370,00,02370,0,1
2371,00,02371,1,1
2372,00,02372,0,0
2373,00,02373,0,1
2374,00,02374,1,1
2375,00,02375,0,0
2376,00,02376,0,1
2377,00,02377,1,1
2378,00,02378,0,1
2379,00,02379,1,0
2380,00,02380,1,1
2381,00,02381,1,0
2382,00,02382,0,0
2383,00,02383,1,1
2384,00,02384,0,1
2385,00,02385,1,0
2386,00,02386,0,0
2387,00,02387,1,1
2388,00,02388,1,1
2389,00,02389,1,1
2390,00,02390,1,0
2391,00,02391,0,0
2392,00,02392,1,0
2393,00,02393,0,0
2394,00,02394,1,0
2395,00,02395,0,0
2396,00,02396,0,0
2397,00,02397,0,1
2398,00,02398,0,1
2399,00,02399,1,1
2400,00,02400,1,0
2401,00,02401,0,1
2402,00,02402,0,1
2403,00,02403,0,0
2404,00,02404,1,1
2405,00,02405,1,0
2406,00,02406,1,1
2407,00,02407,1,0
2408,00,02408,1,0
2409,00,02409,0,1
2410,00,02410,0,0
2411,00,02411,0,0
2412,00,02412,1,1
2413,00,02413,1,1
2414,00,02414,1,1
2415,00,02415,0,1
2416,00,02416,0,0
2417,00,02417,0,1
2418,00,02418,1,1
2419,00,02419,1,1
